GEO_ID,NAME,S2501_C01_001E,S2501_C01_002EA,S2501_C01_003M,S2501_C01_004MA,S2501_C01_005EA
Geography,Zip code,Total estimate of occupied housing unit,One person,Two people,Three people,Four People
8600000US24148,ZCTA5 24148,3309,927,1271,617,494
8600000US24149,ZCTA5 24149,1230,220,431,270,309
8600000US24150,ZCTA5 24150,396,126,183,32,55
8600000US24151,ZCTA5 24151,8048,2328,3020,1121,1579
8600000US24153,ZCTA5 24153,14800,4543,5551,2263,2443
8600000US24161,ZCTA5 24161,219,18,95,76,30
8600000US24162,ZCTA5 24162,780,114,432,172,62
8600000US24165,ZCTA5 24165,596,240,202,54,100
8600000US24167,ZCTA5 24167,106,0,83,9,14
8600000US24168,ZCTA5 24168,69,27,28,0,14
8600000US24171,ZCTA5 24171,3688,1000,1641,416,631
8600000US24174,ZCTA5 24174,1153,316,405,91,341
8600000US24175,ZCTA5 24175,3119,562,1449,524,584
8600000US24176,ZCTA5 24176,649,116,351,65,117
8600000US24179,ZCTA5 24179,7557,1955,2865,1348,1389
8600000US24184,ZCTA5 24184,1782,446,852,132,352
8600000US24185,ZCTA5 24185,282,18,152,39,73
8600000US24201,ZCTA5 24201,7132,2289,2705,1196,942
8600000US24202,ZCTA5 24202,4820,1330,1790,969,731
8600000US24210,ZCTA5 24210,7361,2759,2527,1257,818
8600000US24211,ZCTA5 24211,4271,1141,1987,437,706
8600000US24216,ZCTA5 24216,1105,346,402,166,191
8600000US24217,ZCTA5 24217,153,44,83,15,11
8600000US24219,ZCTA5 24219,4072,917,1511,903,741
8600000US24220,ZCTA5 24220,256,43,136,15,62
8600000US24221,ZCTA5 24221,233,92,51,45,45
8600000US24224,ZCTA5 24224,2375,786,965,306,318
8600000US24225,ZCTA5 24225,627,150,165,139,173
8600000US24226,ZCTA5 24226,608,115,324,91,78
8600000US24228,ZCTA5 24228,2696,852,962,474,408
8600000US24230,ZCTA5 24230,3436,838,1250,657,691
8600000US24236,ZCTA5 24236,1340,384,627,149,180
8600000US24237,ZCTA5 24237,423,108,146,94,75
8600000US24239,ZCTA5 24239,92,35,40,0,17
8600000US24243,ZCTA5 24243,754,151,263,164,176
8600000US24244,ZCTA5 24244,2231,603,824,429,375
8600000US24245,ZCTA5 24245,359,134,116,43,66
8600000US24246,ZCTA5 24246,220,172,0,48,0
8600000US24248,ZCTA5 24248,1017,256,475,119,167
8600000US24250,ZCTA5 24250,628,81,337,132,78
8600000US24251,ZCTA5 24251,3431,968,1416,477,570
8600000US24256,ZCTA5 24256,1413,474,498,174,267
8600000US24258,ZCTA5 24258,750,259,245,125,121
8600000US24260,ZCTA5 24260,2303,784,751,354,414
8600000US24263,ZCTA5 24263,2532,847,743,393,549
8600000US24265,ZCTA5 24265,287,95,79,80,33
8600000US24266,ZCTA5 24266,3832,1087,1628,549,568
8600000US24269,ZCTA5 24269,100,12,34,13,41
8600000US24270,ZCTA5 24270,222,66,113,0,43
8600000US24271,ZCTA5 24271,1044,357,342,191,154
8600000US24272,ZCTA5 24272,284,117,85,38,44
8600000US24273,ZCTA5 24273,2735,881,887,521,446
8600000US24277,ZCTA5 24277,2195,758,812,303,322
8600000US24279,ZCTA5 24279,1833,404,673,344,412
8600000US24280,ZCTA5 24280,373,102,110,89,72
8600000US24281,ZCTA5 24281,1067,276,407,141,243
8600000US24282,ZCTA5 24282,282,61,65,85,71
8600000US24283,ZCTA5 24283,933,312,363,158,100
8600000US24290,ZCTA5 24290,798,282,307,90,119
8600000US24292,ZCTA5 24292,214,84,91,35,4
8600000US24293,ZCTA5 24293,3783,1095,1437,585,666
8600000US24301,ZCTA5 24301,6160,1792,2507,979,882
8600000US24311,ZCTA5 24311,853,261,333,139,120
8600000US24312,ZCTA5 24312,736,220,357,100,59
8600000US24313,ZCTA5 24313,394,139,120,89,46
8600000US24314,ZCTA5 24314,638,194,206,149,89
8600000US24315,ZCTA5 24315,1257,343,424,284,206
8600000US24316,ZCTA5 24316,0,0,0,0,0
8600000US24317,ZCTA5 24317,1587,470,722,140,255
8600000US24318,ZCTA5 24318,283,119,101,21,42
8600000US24319,ZCTA5 24319,2748,657,965,540,586
8600000US24322,ZCTA5 24322,72,16,35,13,8
8600000US24323,ZCTA5 24323,313,117,123,42,31
8600000US24324,ZCTA5 24324,718,129,281,147,161
8600000US24325,ZCTA5 24325,367,127,137,26,77
8600000US24326,ZCTA5 24326,569,170,213,119,67
8600000US24328,ZCTA5 24328,873,317,404,138,14
8600000US24330,ZCTA5 24330,1252,385,473,128,266
8600000US24333,ZCTA5 24333,7370,2130,2960,1241,1039
8600000US24340,ZCTA5 24340,2110,458,789,371,492
8600000US24343,ZCTA5 24343,3950,1102,1702,455,691
8600000US24347,ZCTA5 24347,696,186,242,89,179
8600000US24348,ZCTA5 24348,1716,661,723,210,122
8600000US24350,ZCTA5 24350,455,121,179,79,76
8600000US24351,ZCTA5 24351,284,99,68,63,54
8600000US24352,ZCTA5 24352,425,158,185,17,65
8600000US24354,ZCTA5 24354,6102,1967,2233,790,1112
8600000US24360,ZCTA5 24360,2165,376,852,387,550
8600000US24361,ZCTA5 24361,1929,446,753,398,332
8600000US24363,ZCTA5 24363,616,235,224,65,92
8600000US24366,ZCTA5 24366,313,73,102,57,81
8600000US24368,ZCTA5 24368,2197,664,786,277,470
8600000US24370,ZCTA5 24370,2698,815,893,470,520
8600000US24374,ZCTA5 24374,309,80,102,78,49
8600000US24375,ZCTA5 24375,613,182,136,96,199
8600000US24377,ZCTA5 24377,157,55,76,18,8
8600000US24378,ZCTA5 24378,548,177,287,40,44
8600000US24380,ZCTA5 24380,1143,261,478,130,274
8600000US24381,ZCTA5 24381,1661,491,584,363,223
8600000US24382,ZCTA5 24382,6011,2022,2343,905,741
8600000US24401,ZCTA5 24401,14979,5133,5457,2024,2365
8600000US24411,ZCTA5 24411,31,0,31,0,0
8600000US24412,ZCTA5 24412,15,0,15,0,0
8600000US24413,ZCTA5 24413,61,22,17,14,8
8600000US24415,ZCTA5 24415,17,0,17,0,0
8600000US24416,ZCTA5 24416,3477,952,1350,513,662
8600000US24421,ZCTA5 24421,1775,416,819,307,233
8600000US24422,ZCTA5 24422,2732,897,1015,396,424
8600000US24426,ZCTA5 24426,5946,1906,2119,740,1181
8600000US24430,ZCTA5 24430,684,230,226,81,147
8600000US24431,ZCTA5 24431,928,129,500,204,95
8600000US24432,ZCTA5 24432,143,38,85,6,14
8600000US24433,ZCTA5 24433,35,0,24,0,11
8600000US24435,ZCTA5 24435,808,170,284,105,249
8600000US24437,ZCTA5 24437,378,152,64,43,119
8600000US24439,ZCTA5 24439,482,149,174,48,111
8600000US24440,ZCTA5 24440,1033,260,387,105,281
8600000US24441,ZCTA5 24441,2548,552,1091,380,525
8600000US24442,ZCTA5 24442,56,20,22,11,3
8600000US24445,ZCTA5 24445,1168,475,363,129,201
8600000US24448,ZCTA5 24448,123,33,46,26,18
8600000US24450,ZCTA5 24450,5943,1901,2483,698,861
8600000US24457,ZCTA5 24457,104,65,32,0,7
8600000US24458,ZCTA5 24458,197,77,91,23,6
8600000US24459,ZCTA5 24459,243,47,110,47,39
8600000US24460,ZCTA5 24460,591,111,321,100,59
8600000US24464,ZCTA5 24464,100,46,37,17,0
8600000US24465,ZCTA5 24465,775,274,391,81,29
8600000US24467,ZCTA5 24467,791,138,329,66,258
8600000US24471,ZCTA5 24471,689,119,333,105,132
8600000US24472,ZCTA5 24472,853,297,242,112,202
8600000US24473,ZCTA5 24473,431,193,167,38,33
8600000US24474,ZCTA5 24474,190,57,93,24,16
8600000US24476,ZCTA5 24476,90,46,23,8,13
8600000US24477,ZCTA5 24477,4563,1232,1485,892,954
8600000US24479,ZCTA5 24479,508,92,199,45,172
8600000US24482,ZCTA5 24482,1817,600,612,254,351
8600000US24483,ZCTA5 24483,218,31,69,50,68
8600000US24484,ZCTA5 24484,281,66,124,46,45
8600000US24485,ZCTA5 24485,114,59,38,17,0
8600000US24486,ZCTA5 24486,1453,266,508,264,415
8600000US24487,ZCTA5 24487,90,0,60,10,20
8600000US24501,ZCTA5 24501,10121,3883,3015,1676,1547
8600000US24502,ZCTA5 24502,16182,4636,5776,3150,2620
8600000US24503,ZCTA5 24503,7580,2119,2946,1100,1415
8600000US24504,ZCTA5 24504,3794,1377,1263,593,561
8600000US24517,ZCTA5 24517,2215,696,848,340,331
8600000US24520,ZCTA5 24520,1042,368,430,107,137
8600000US24521,ZCTA5 24521,3891,1002,1472,599,818
8600000US24522,ZCTA5 24522,3694,890,1548,608,648
8600000US24523,ZCTA5 24523,7944,2198,3112,1182,1452
8600000US24526,ZCTA5 24526,578,135,286,73,84
8600000US24527,ZCTA5 24527,1298,321,420,275,282
8600000US24528,ZCTA5 24528,1364,419,521,207,217
8600000US24529,ZCTA5 24529,734,269,228,109,128
8600000US24530,ZCTA5 24530,511,137,182,51,141
8600000US24531,ZCTA5 24531,3603,1084,1410,491,618
8600000US24534,ZCTA5 24534,620,216,251,88,65
8600000US24536,ZCTA5 24536,96,17,22,0,57
8600000US24538,ZCTA5 24538,2174,466,929,369,410
8600000US24539,ZCTA5 24539,84,38,46,0,0
8600000US24540,ZCTA5 24540,13969,4496,5129,2187,2157
8600000US24541,ZCTA5 24541,12163,4343,4024,1806,1990
8600000US24549,ZCTA5 24549,1608,440,490,348,330
8600000US24550,ZCTA5 24550,3212,699,1450,496,567
8600000US24551,ZCTA5 24551,9289,1831,3645,1581,2232
8600000US24553,ZCTA5 24553,577,139,250,151,37
8600000US24554,ZCTA5 24554,1629,432,607,257,333
8600000US24555,ZCTA5 24555,840,242,298,110,190
8600000US24556,ZCTA5 24556,1205,187,497,154,367
8600000US24557,ZCTA5 24557,3399,1109,1336,479,475
8600000US24558,ZCTA5 24558,2657,777,1227,321,332
8600000US24562,ZCTA5 24562,136,15,53,0,68
8600000US24563,ZCTA5 24563,2572,676,1095,407,394
8600000US24565,ZCTA5 24565,364,68,138,58,100
8600000US24566,ZCTA5 24566,487,124,144,129,90
8600000US24569,ZCTA5 24569,377,111,160,44,62
8600000US24570,ZCTA5 24570,8,8,0,0,0
8600000US24571,ZCTA5 24571,836,220,299,158,159
8600000US24572,ZCTA5 24572,6454,1918,2267,1064,1205
8600000US24574,ZCTA5 24574,1543,387,722,154,280
8600000US24577,ZCTA5 24577,2016,580,689,411,336
8600000US24578,ZCTA5 24578,416,139,170,8,99
8600000US24579,ZCTA5 24579,599,226,165,78,130
8600000US24580,ZCTA5 24580,216,65,91,13,47
8600000US24581,ZCTA5 24581,30,30,0,0,0
8600000US24586,ZCTA5 24586,2302,539,779,483,501
8600000US24588,ZCTA5 24588,3512,769,1315,667,761
8600000US24589,ZCTA5 24589,896,273,280,154,189
8600000US24590,ZCTA5 24590,3055,670,1220,597,568
8600000US24592,ZCTA5 24592,5364,1745,1883,698,1038
8600000US24593,ZCTA5 24593,682,153,239,68,222
8600000US24594,ZCTA5 24594,647,236,220,57,134
8600000US24595,ZCTA5 24595,33,0,13,20,0
8600000US24597,ZCTA5 24597,493,92,249,65,87
8600000US24598,ZCTA5 24598,663,150,225,199,89
8600000US24599,ZCTA5 24599,275,83,75,45,72
8600000US24601,ZCTA5 24601,32,0,32,0,0
8600000US24602,ZCTA5 24602,478,186,250,0,42
8600000US24603,ZCTA5 24603,379,108,167,17,87
8600000US24604,ZCTA5 24604,178,75,38,14,51
8600000US24605,ZCTA5 24605,3593,999,1442,549,603
8600000US24606,ZCTA5 24606,69,30,29,10,0
8600000US24607,ZCTA5 24607,164,43,79,0,42
8600000US24609,ZCTA5 24609,2840,839,1076,394,531
8600000US24612,ZCTA5 24612,112,32,43,28,9
8600000US24613,ZCTA5 24613,231,122,99,10,0
8600000US24614,ZCTA5 24614,2907,860,1196,424,427
8600000US24620,ZCTA5 24620,1126,282,423,286,135
8600000US24622,ZCTA5 24622,425,170,156,64,35
8600000US24628,ZCTA5 24628,123,21,23,25,54
8600000US24630,ZCTA5 24630,2846,595,1116,444,691
8600000US24631,ZCTA5 24631,853,224,367,205,57
8600000US24634,ZCTA5 24634,223,52,83,73,15
8600000US24635,ZCTA5 24635,253,124,88,28,13
8600000US24637,ZCTA5 24637,1589,337,678,278,296
8600000US24639,ZCTA5 24639,1224,473,291,214,246
8600000US24641,ZCTA5 24641,2470,1023,804,258,385
8600000US24646,ZCTA5 24646,287,65,152,27,43
8600000US24649,ZCTA5 24649,1133,401,309,213,210
8600000US24651,ZCTA5 24651,2218,576,669,530,443
8600000US24656,ZCTA5 24656,1261,372,473,172,244
8600000US24657,ZCTA5 24657,167,35,92,20,20
8600000US24701,ZCTA5 24701,8153,2680,2488,1505,1480
8600000US24712,ZCTA5 24712,645,151,302,110,82
8600000US24714,ZCTA5 24714,143,72,57,6,8
8600000US24715,ZCTA5 24715,203,69,72,20,42
8600000US24716,ZCTA5 24716,232,40,153,17,22
8600000US24719,ZCTA5 24719,28,0,0,0,28
8600000US24724,ZCTA5 24724,39,2,9,5,23
8600000US24726,ZCTA5 24726,183,50,23,87,23
8600000US24729,ZCTA5 24729,91,40,27,13,11
8600000US24731,ZCTA5 24731,91,14,35,26,16
8600000US24733,ZCTA5 24733,318,76,151,46,45
8600000US24736,ZCTA5 24736,210,61,97,34,18
8600000US24737,ZCTA5 24737,54,39,0,0,15
8600000US24738,ZCTA5 24738,93,15,37,41,0
8600000US24740,ZCTA5 24740,12971,3716,4680,2274,2301
8600000US24747,ZCTA5 24747,1156,258,316,231,351
8600000US24801,ZCTA5 24801,1462,440,420,275,327
8600000US24808,ZCTA5 24808,260,66,94,43,57
8600000US24811,ZCTA5 24811,209,29,60,95,25
8600000US24813,ZCTA5 24813,128,28,47,53,0
8600000US24815,ZCTA5 24815,299,85,84,45,85
8600000US24816,ZCTA5 24816,131,48,83,0,0
8600000US24817,ZCTA5 24817,311,32,108,130,41
8600000US24818,ZCTA5 24818,447,161,146,34,106
8600000US24822,ZCTA5 24822,241,74,53,44,70
8600000US24823,ZCTA5 24823,147,16,54,0,77
8600000US24826,ZCTA5 24826,48,0,48,0,0
8600000US24827,ZCTA5 24827,526,145,153,94,134
8600000US24828,ZCTA5 24828,327,61,101,99,66
8600000US24830,ZCTA5 24830,68,33,19,4,12
8600000US24831,ZCTA5 24831,61,21,40,0,0
8600000US24834,ZCTA5 24834,193,50,84,0,59
8600000US24836,ZCTA5 24836,194,65,74,15,40
8600000US24839,ZCTA5 24839,615,178,182,126,129
8600000US24843,ZCTA5 24843,28,0,28,0,0
8600000US24844,ZCTA5 24844,699,247,310,68,74
8600000US24845,ZCTA5 24845,177,47,21,44,65
8600000US24846,ZCTA5 24846,33,0,24,9,0
8600000US24847,ZCTA5 24847,127,41,0,0,86
8600000US24848,ZCTA5 24848,54,6,34,0,14
8600000US24849,ZCTA5 24849,95,32,39,0,24
8600000US24850,ZCTA5 24850,327,124,117,30,56
8600000US24851,ZCTA5 24851,170,13,88,12,57
8600000US24853,ZCTA5 24853,206,59,95,29,23
8600000US24854,ZCTA5 24854,110,40,20,13,37
8600000US24857,ZCTA5 24857,414,51,227,109,27
8600000US24860,ZCTA5 24860,108,15,64,11,18
8600000US24861,ZCTA5 24861,50,12,16,19,3
8600000US24862,ZCTA5 24862,269,67,127,35,40
8600000US24866,ZCTA5 24866,110,28,9,8,65
8600000US24867,ZCTA5 24867,184,90,53,0,41
8600000US24868,ZCTA5 24868,446,188,123,58,77
8600000US24869,ZCTA5 24869,214,64,18,110,22
8600000US24870,ZCTA5 24870,1260,430,432,138,260
8600000US24871,ZCTA5 24871,115,43,27,33,12
8600000US24872,ZCTA5 24872,293,111,81,51,50
8600000US24873,ZCTA5 24873,209,66,52,43,48
8600000US24874,ZCTA5 24874,1189,251,468,298,172
8600000US24878,ZCTA5 24878,204,19,69,26,90
8600000US24879,ZCTA5 24879,218,14,88,69,47
8600000US24880,ZCTA5 24880,125,18,22,21,64
8600000US24881,ZCTA5 24881,197,74,82,24,17
8600000US24882,ZCTA5 24882,133,41,13,24,55
8600000US24884,ZCTA5 24884,99,26,33,8,32
8600000US24887,ZCTA5 24887,0,0,0,0,0
8600000US24888,ZCTA5 24888,41,8,20,9,4
8600000US24892,ZCTA5 24892,526,146,180,76,124
8600000US24894,ZCTA5 24894,166,34,105,13,14
8600000US24898,ZCTA5 24898,32,0,32,0,0
8600000US24901,ZCTA5 24901,4255,1470,1674,541,570
8600000US24910,ZCTA5 24910,1943,504,744,379,316
8600000US24915,ZCTA5 24915,295,136,113,27,19
8600000US24916,ZCTA5 24916,269,61,83,29,96
8600000US24918,ZCTA5 24918,654,98,102,213,241
8600000US24920,ZCTA5 24920,105,45,44,16,0
8600000US24924,ZCTA5 24924,163,20,96,10,37
8600000US24925,ZCTA5 24925,273,80,158,35,0
8600000US24927,ZCTA5 24927,98,59,33,6,0
8600000US24931,ZCTA5 24931,516,124,260,52,80
8600000US24934,ZCTA5 24934,201,108,62,17,14
8600000US24935,ZCTA5 24935,283,61,180,21,21
8600000US24938,ZCTA5 24938,719,217,259,112,131
8600000US24941,ZCTA5 24941,407,77,135,44,151
8600000US24944,ZCTA5 24944,199,42,110,14,33
8600000US24945,ZCTA5 24945,149,38,81,30,0
8600000US24946,ZCTA5 24946,563,146,283,28,106
8600000US24951,ZCTA5 24951,637,165,209,104,159
8600000US24954,ZCTA5 24954,1664,612,657,162,233
8600000US24957,ZCTA5 24957,128,55,58,0,15
8600000US24962,ZCTA5 24962,31,0,13,0,18
8600000US24963,ZCTA5 24963,1787,481,876,170,260
8600000US24966,ZCTA5 24966,701,215,218,164,104
8600000US24970,ZCTA5 24970,1909,618,699,273,319
8600000US24974,ZCTA5 24974,125,49,60,9,7
8600000US24976,ZCTA5 24976,474,185,199,24,66
8600000US24977,ZCTA5 24977,225,29,98,61,37
8600000US24981,ZCTA5 24981,266,102,131,33,0
8600000US24983,ZCTA5 24983,1121,414,472,120,115
8600000US24984,ZCTA5 24984,168,51,61,56,0
8600000US24986,ZCTA5 24986,2296,785,824,305,382
8600000US24991,ZCTA5 24991,288,44,109,40,95
8600000US25002,ZCTA5 25002,15,15,0,0,0
8600000US25003,ZCTA5 25003,1078,273,328,322,155
8600000US25005,ZCTA5 25005,44,0,33,11,0
8600000US25007,ZCTA5 25007,277,24,79,67,107
8600000US25008,ZCTA5 25008,38,5,19,0,14
8600000US25009,ZCTA5 25009,482,75,233,78,96
8600000US25011,ZCTA5 25011,306,67,109,62,68
8600000US25015,ZCTA5 25015,1753,516,518,371,348
8600000US25019,ZCTA5 25019,213,75,68,41,29
8600000US25021,ZCTA5 25021,123,37,30,51,5
8600000US25022,ZCTA5 25022,159,51,94,14,0
8600000US25024,ZCTA5 25024,168,72,28,41,27
8600000US25025,ZCTA5 25025,68,13,55,0,0
8600000US25028,ZCTA5 25028,182,66,73,11,32
8600000US25030,ZCTA5 25030,142,15,75,20,32
8600000US25031,ZCTA5 25031,289,47,117,81,44
8600000US25033,ZCTA5 25033,835,324,251,59,201
8600000US25035,ZCTA5 25035,455,210,58,47,140
8600000US25036,ZCTA5 25036,159,55,19,26,59
8600000US25039,ZCTA5 25039,395,101,201,29,64
8600000US25040,ZCTA5 25040,215,61,60,78,16
8600000US25043,ZCTA5 25043,624,186,254,70,114
8600000US25044,ZCTA5 25044,86,15,41,6,24
8600000US25045,ZCTA5 25045,1998,558,786,219,435
8600000US25047,ZCTA5 25047,138,72,48,0,18
8600000US25048,ZCTA5 25048,37,8,29,0,0
8600000US25049,ZCTA5 25049,179,25,44,44,66
8600000US25051,ZCTA5 25051,94,0,36,47,11
8600000US25053,ZCTA5 25053,1673,346,498,515,314
8600000US25054,ZCTA5 25054,127,0,32,26,69
8600000US25057,ZCTA5 25057,178,28,57,40,53
8600000US25059,ZCTA5 25059,200,40,89,38,33
8600000US25060,ZCTA5 25060,111,29,44,0,38
8600000US25061,ZCTA5 25061,296,25,177,39,55
8600000US25062,ZCTA5 25062,87,32,31,24,0
8600000US25063,ZCTA5 25063,647,116,332,72,127
8600000US25064,ZCTA5 25064,4520,1805,1726,542,447
8600000US25067,ZCTA5 25067,389,82,180,45,82
8600000US25070,ZCTA5 25070,651,179,300,75,97
8600000US25071,ZCTA5 25071,4837,1158,2022,843,814
8600000US25075,ZCTA5 25075,258,48,127,18,65
8600000US25076,ZCTA5 25076,166,57,59,21,29
8600000US25081,ZCTA5 25081,407,35,213,59,100
8600000US25082,ZCTA5 25082,597,82,247,117,151
8600000US25083,ZCTA5 25083,324,53,99,74,98
8600000US25085,ZCTA5 25085,377,88,150,58,81
8600000US25086,ZCTA5 25086,290,76,125,60,29
8600000US25088,ZCTA5 25088,71,20,46,5,0
8600000US25090,ZCTA5 25090,89,36,53,0,0
8600000US25093,ZCTA5 25093,75,9,34,8,24
8600000US25102,ZCTA5 25102,66,12,22,11,21
8600000US25103,ZCTA5 25103,32,13,0,0,19
8600000US25106,ZCTA5 25106,237,95,85,25,32
8600000US25107,ZCTA5 25107,249,102,103,18,26
8600000US25108,ZCTA5 25108,171,33,96,23,19
8600000US25109,ZCTA5 25109,184,63,0,71,50
8600000US25110,ZCTA5 25110,193,122,38,18,15
8600000US25111,ZCTA5 25111,251,63,117,31,40
8600000US25112,ZCTA5 25112,0,0,0,0,0
8600000US25113,ZCTA5 25113,335,77,140,52,66
8600000US25114,ZCTA5 25114,211,38,115,17,41
8600000US25115,ZCTA5 25115,75,38,0,28,9
8600000US25118,ZCTA5 25118,321,129,98,62,32
8600000US25119,ZCTA5 25119,108,21,8,42,37
8600000US25121,ZCTA5 25121,269,33,93,99,44
8600000US25123,ZCTA5 25123,1413,342,653,168,250
8600000US25124,ZCTA5 25124,724,153,231,199,141
8600000US25125,ZCTA5 25125,323,40,131,69,83
8600000US25126,ZCTA5 25126,49,24,25,0,0
8600000US25130,ZCTA5 25130,1452,477,535,240,200
8600000US25132,ZCTA5 25132,46,11,0,19,16
8600000US25133,ZCTA5 25133,434,153,123,80,78
8600000US25134,ZCTA5 25134,140,17,57,24,42
8600000US25136,ZCTA5 25136,663,335,183,68,77
8600000US25139,ZCTA5 25139,174,0,117,46,11
8600000US25140,ZCTA5 25140,523,108,205,50,160
8600000US25141,ZCTA5 25141,84,22,51,0,11
8600000US25142,ZCTA5 25142,162,110,33,13,6
8600000US25143,ZCTA5 25143,3622,1190,1391,428,613
8600000US25148,ZCTA5 25148,180,23,93,21,43
8600000US25149,ZCTA5 25149,113,25,67,21,0
8600000US25152,ZCTA5 25152,122,84,15,8,15
8600000US25154,ZCTA5 25154,275,109,75,19,72
8600000US25156,ZCTA5 25156,56,51,5,0,0
8600000US25159,ZCTA5 25159,2022,318,897,371,436
8600000US25160,ZCTA5 25160,24,0,18,0,6
8600000US25161,ZCTA5 25161,110,49,0,22,39
8600000US25162,ZCTA5 25162,175,29,76,46,24
8600000US25164,ZCTA5 25164,467,90,209,84,84
8600000US25165,ZCTA5 25165,278,124,96,8,50
8600000US25168,ZCTA5 25168,817,244,201,228,144
8600000US25169,ZCTA5 25169,193,21,94,22,56
8600000US25173,ZCTA5 25173,138,30,52,56,0
8600000US25174,ZCTA5 25174,197,61,74,19,43
8600000US25177,ZCTA5 25177,9953,2909,3668,1464,1912
8600000US25180,ZCTA5 25180,23,0,5,18,0
8600000US25181,ZCTA5 25181,501,135,203,105,58
8600000US25183,ZCTA5 25183,18,0,18,0,0
8600000US25185,ZCTA5 25185,0,0,0,0,0
8600000US25186,ZCTA5 25186,382,63,203,52,64
8600000US25187,ZCTA5 25187,264,49,113,76,26
8600000US25193,ZCTA5 25193,216,66,60,20,70
8600000US25201,ZCTA5 25201,14,0,14,0,0
8600000US25202,ZCTA5 25202,547,182,174,74,117
8600000US25203,ZCTA5 25203,20,0,20,0,0
8600000US25204,ZCTA5 25204,79,39,6,28,6
8600000US25205,ZCTA5 25205,267,64,130,67,6
8600000US25206,ZCTA5 25206,199,34,165,0,0
8600000US25208,ZCTA5 25208,401,106,120,70,105
8600000US25209,ZCTA5 25209,586,210,155,93,128
8600000US25211,ZCTA5 25211,43,0,0,43,0
8600000US25213,ZCTA5 25213,2358,569,837,511,441
8600000US25214,ZCTA5 25214,132,0,88,0,44
8600000US25234,ZCTA5 25234,384,21,233,30,100
8600000US25235,ZCTA5 25235,413,154,136,41,82
8600000US25239,ZCTA5 25239,640,142,299,116,83
8600000US25241,ZCTA5 25241,603,67,207,79,250
8600000US25243,ZCTA5 25243,271,81,95,0,95
8600000US25244,ZCTA5 25244,284,73,80,32,99
8600000US25245,ZCTA5 25245,273,110,110,53,0
8600000US25247,ZCTA5 25247,287,83,120,32,52
8600000US25248,ZCTA5 25248,1187,154,622,165,246
8600000US25251,ZCTA5 25251,169,56,85,5,23
8600000US25252,ZCTA5 25252,540,154,232,127,27
8600000US25253,ZCTA5 25253,857,219,276,183,179
8600000US25259,ZCTA5 25259,255,63,101,44,47
8600000US25260,ZCTA5 25260,662,271,221,48,122
8600000US25261,ZCTA5 25261,117,67,17,17,16
8600000US25262,ZCTA5 25262,359,138,110,90,21
8600000US25264,ZCTA5 25264,120,33,20,32,35
8600000US25265,ZCTA5 25265,621,222,232,82,85
8600000US25266,ZCTA5 25266,322,96,127,10,89
8600000US25267,ZCTA5 25267,240,53,117,44,26
8600000US25268,ZCTA5 25268,338,64,118,34,122
8600000US25270,ZCTA5 25270,306,49,131,49,77
8600000US25271,ZCTA5 25271,3781,1239,1403,444,695
8600000US25275,ZCTA5 25275,708,143,367,79,119
8600000US25276,ZCTA5 25276,3201,899,1231,451,620
8600000US25285,ZCTA5 25285,138,18,63,14,43
8600000US25286,ZCTA5 25286,584,162,232,53,137
8600000US25287,ZCTA5 25287,320,84,142,39,55
8600000US25301,ZCTA5 25301,1486,971,435,37,43
8600000US25302,ZCTA5 25302,6603,2431,2515,686,971
8600000US25303,ZCTA5 25303,3256,1325,995,416,520
8600000US25304,ZCTA5 25304,3439,1237,1348,408,446
8600000US25305,ZCTA5 25305,0,0,0,0,0
8600000US25306,ZCTA5 25306,2886,854,1034,438,560
8600000US25309,ZCTA5 25309,5644,1745,2023,870,1006
8600000US25311,ZCTA5 25311,5002,2005,1673,769,555
8600000US25312,ZCTA5 25312,6440,1966,2166,1353,955
